tick,num_cars,waiting_cars,congestion,average_speed
1358,50,50,100,1
1359,50,50,100,1
1360,50,50,100,1
1361,50,50,100,1
1362,50,50,100,1
1363,50,50,100,1
1364,50,50,100,1
1365,50,50,100,1
1366,50,50,100,1
1367,50,50,100,1
1368,50,50,100,1
1369,50,50,100,1
1370,50,50,100,1
1371,50,50,100,1
1372,50,50,100,1
1373,50,50,100,1
1374,50,50,100,1
1375,50,50,100,1
1376,50,50,100,1
1377,50,50,100,1
1378,50,50,100,1
1379,50,50,100,1
1380,50,50,100,1
1381,50,50,100,1
1382,50,50,100,1
1383,50,50,100,1
1384,50,50,100,1
1385,50,50,100,1
1386,50,50,100,1
1387,50,50,100,1
1388,50,50,100,1
1389,50,50,100,1
1390,50,50,100,1
1391,50,50,100,1
1392,50,50,100,1
1393,50,50,100,1
1394,50,50,100,1
1395,50,50,100,1
1396,50,50,100,1
1397,50,50,100,1
1398,50,50,100,1
1399,50,50,100,1
1400,50,50,100,1
1401,50,50,100,1
1402,50,50,100,1
1403,50,50,100,1
1404,50,50,100,1
1405,50,50,100,1
1406,50,50,100,1
1407,50,50,100,1
1408,50,50,100,1
1409,50,50,100,1
1410,50,50,100,1
1411,50,50,100,1
1412,50,50,100,1
1413,50,50,100,1
1414,50,50,100,1
1415,50,50,100,1
1416,50,50,100,1
1417,50,50,100,1
1418,50,50,100,1
1419,50,50,100,1
1420,50,50,100,1
1421,50,50,100,1
1422,50,50,100,1
1423,50,50,100,1
1424,50,50,100,1
1425,50,50,100,1
1426,50,50,100,1
1427,50,50,100,1
1428,50,50,100,1
1429,50,50,100,1
1430,50,50,100,1
1431,50,50,100,1
1432,50,50,100,1
1433,50,50,100,1
1434,50,50,100,1
1435,50,50,100,1
1436,50,50,100,1
1437,50,50,100,1
1438,50,50,100,1
1439,50,50,100,1
1440,50,50,100,1
1441,50,50,100,1
1442,50,50,100,1
1443,50,50,100,1
1444,50,50,100,1
1445,50,50,100,1
1446,50,50,100,1
1447,50,50,100,1
1448,50,50,100,1
1449,50,50,100,1
1450,50,50,100,1
1451,50,50,100,1
1452,50,50,100,1
1453,50,50,100,1
1454,50,50,100,1
1455,50,50,100,1
1456,50,50,100,1
1457,50,50,100,1
1458,50,50,100,1
1459,50,50,100,1
1460,50,50,100,1
1461,50,50,100,1
1462,50,50,100,1
1463,50,50,100,1
1464,50,50,100,1
1465,50,50,100,1
1466,50,50,100,1
1467,50,50,100,1
1468,50,50,100,1
1469,50,50,100,1
1470,50,50,100,1
1471,50,50,100,1
1472,50,50,100,1
1473,50,50,100,1
1474,50,50,100,1
1475,50,50,100,1
1476,50,50,100,1
1477,50,50,100,1
1478,50,50,100,1
1479,50,50,100,1
1480,50,50,100,1
1481,50,50,100,1
1482,50,50,100,1
1483,50,50,100,1
1484,50,50,100,1
1485,50,50,100,1
1486,50,50,100,1
1487,50,50,100,1
1488,50,50,100,1
1489,50,50,100,1
1490,50,50,100,1
1491,50,50,100,1
1492,50,50,100,1
1493,50,50,100,1
1494,50,50,100,1
1495,50,50,100,1
1496,50,50,100,1
1497,50,50,100,1
1498,50,50,100,1
1499,50,50,100,1
1500,50,50,100,1
1501,50,50,100,1
1502,50,50,100,1
1503,50,50,100,1
1504,50,50,100,1
1505,50,50,100,1
1506,50,50,100,1
1507,50,50,100,1
1508,50,50,100,1
1509,50,50,100,1
1510,50,50,100,1
1511,50,50,100,1
1512,50,50,100,1
1513,50,50,100,1
1514,50,50,100,1
1515,50,50,100,1
1516,50,50,100,1
1517,50,50,100,1
1518,50,50,100,1
1519,50,50,100,1
1520,50,50,100,1
1521,50,50,100,1
1522,50,50,100,1
1523,50,50,100,1
1524,50,50,100,1
1525,50,50,100,1
1526,50,50,100,1
1527,50,50,100,1
1528,50,50,100,1
1529,50,50,100,1
1530,50,50,100,1
1531,50,50,100,1
1532,50,50,100,1
1533,50,50,100,1
1534,50,50,100,1
1535,50,50,100,1
1536,50,50,100,1
1537,50,50,100,1
1538,50,50,100,1
1539,50,50,100,1
1540,50,50,100,1
1541,50,50,100,1
1542,50,50,100,1
1543,50,50,100,1
1544,50,50,100,1
1545,50,50,100,1
1546,50,50,100,1
1547,50,50,100,1
1548,50,50,100,1
1549,50,50,100,1
1550,50,50,100,1
1551,50,50,100,1
1552,50,50,100,1
1553,50,50,100,1
1554,50,50,100,1
1555,50,50,100,1
1556,50,50,100,1
1557,50,50,100,1
1558,50,50,100,1
1559,50,50,100,1
1560,50,50,100,1
1561,50,50,100,1
1562,50,50,100,1
1563,50,50,100,1
1564,50,50,100,1
1565,50,50,100,1
1566,50,50,100,1
1567,50,50,100,1
1568,50,50,100,1
1569,50,50,100,1
1570,50,50,100,1
1571,50,50,100,1
1572,50,50,100,1
1573,50,50,100,1
1574,50,50,100,1
1575,50,50,100,1
1576,50,50,100,1
1577,50,50,100,1
1578,50,50,100,1
1579,50,50,100,1
1580,50,50,100,1
1581,50,50,100,1
1582,50,50,100,1
1583,50,50,100,1
1584,50,50,100,1
1585,50,50,100,1
1586,50,50,100,1
1587,50,50,100,1
1588,50,50,100,1
1589,50,50,100,1
1590,50,50,100,1
1591,50,50,100,1
1592,50,50,100,1
1593,50,50,100,1
1594,50,50,100,1
1595,50,50,100,1
1596,50,50,100,1
1597,50,50,100,1
1598,50,50,100,1
1599,50,50,100,1
1600,50,50,100,1
1601,50,50,100,1
1602,50,50,100,1
1603,50,50,100,1
1604,50,50,100,1
1605,50,50,100,1
1606,50,50,100,1
1607,50,50,100,1
1608,50,50,100,1
1609,50,50,100,1
1610,50,50,100,1
1611,50,50,100,1
1612,50,50,100,1
1613,50,50,100,1
1614,50,50,100,1
1615,50,50,100,1
1616,50,50,100,1
1617,50,50,100,1
1618,50,50,100,1
1619,50,50,100,1
1620,50,50,100,1
1621,50,50,100,1
1622,50,50,100,1
1623,50,50,100,1
1624,50,50,100,1
1625,50,50,100,1
1626,50,50,100,1
1627,50,50,100,1
1628,50,50,100,1
1629,50,50,100,1
1630,50,50,100,1
1631,50,50,100,1
1632,50,50,100,1
1633,50,50,100,1
1634,50,50,100,1
1635,50,50,100,1
1636,50,50,100,1
1637,50,50,100,1
1638,50,50,100,1
1639,50,50,100,1
1640,50,50,100,1
1641,50,50,100,1
1642,50,50,100,1
1643,50,50,100,1
1644,50,50,100,1
1645,50,50,100,1
1646,50,50,100,1
1647,50,50,100,1
1648,50,50,100,1
1649,50,50,100,1
1650,50,50,100,1
1651,50,50,100,1
1652,50,50,100,1
1653,50,50,100,1
1654,50,50,100,1
1655,50,50,100,1
1656,50,50,100,1
1657,50,50,100,1
1658,50,50,100,1
1659,50,50,100,1
1660,50,50,100,1
1661,50,50,100,1
1662,50,50,100,1
1663,50,50,100,1
1664,50,50,100,1
1665,50,50,100,1
1666,50,50,100,1
1667,50,50,100,1
1668,50,50,100,1
1669,50,50,100,1
1670,50,50,100,1
1671,50,50,100,1
1672,50,50,100,1
1673,50,50,100,1
1674,50,50,100,1
1675,50,50,100,1
1676,50,50,100,1
1677,50,50,100,1
1678,50,50,100,1
1679,50,50,100,1
1680,50,50,100,1
1681,50,50,100,1
1682,50,50,100,1
1683,50,50,100,1
1684,50,50,100,1
1685,50,50,100,1
1686,50,50,100,1
1687,50,50,100,1
1688,50,50,100,1
1689,50,50,100,1
1690,50,50,100,1
1691,50,50,100,1
1692,50,50,100,1
1693,50,50,100,1
1694,50,50,100,1
1695,50,50,100,1
1696,50,50,100,1
1697,50,50,100,1
1698,50,50,100,1
1699,50,50,100,1
1700,50,50,100,1
1701,50,50,100,1
1702,50,50,100,1
1703,50,50,100,1
1704,50,50,100,1
1705,50,50,100,1
1706,50,50,100,1
1707,50,50,100,1
1708,50,50,100,1
1709,50,50,100,1
1710,50,50,100,1
1711,50,50,100,1
1712,50,50,100,1
1713,50,50,100,1
1714,50,50,100,1
1715,50,50,100,1
1716,50,50,100,1
1717,50,50,100,1
1718,50,50,100,1
1719,50,50,100,1
1720,50,50,100,1
1721,50,50,100,1
1722,50,50,100,1
1723,50,50,100,1
1724,50,50,100,1
1725,50,50,100,1
1726,50,50,100,1
1727,50,50,100,1
1728,50,50,100,1
1729,50,50,100,1
1730,50,50,100,1
1731,50,50,100,1
1732,50,50,100,1
1733,50,50,100,1
1734,50,50,100,1
1735,50,50,100,1
1736,50,50,100,1
1737,50,50,100,1
1738,50,50,100,1
1739,50,50,100,1
1740,50,50,100,1
1741,50,50,100,1
1742,50,50,100,1
1743,50,50,100,1
1744,50,50,100,1
1745,50,50,100,1
1746,50,50,100,1
1747,50,50,100,1
1748,50,50,100,1
1749,50,50,100,1
1750,50,50,100,1
1751,50,50,100,1
1752,50,50,100,1
1753,50,50,100,1
1754,50,50,100,1
1755,50,50,100,1
1756,50,50,100,1
1757,50,50,100,1
1758,50,50,100,1
1759,50,50,100,1
1760,50,50,100,1
1761,50,50,100,1
1762,50,50,100,1
1763,50,50,100,1
1764,50,50,100,1
1765,50,50,100,1
1766,50,50,100,1
1767,50,50,100,1
1768,50,50,100,1
1769,50,50,100,1
1770,50,50,100,1
1771,50,50,100,1
1772,50,50,100,1
1773,50,50,100,1
1774,50,50,100,1
1775,50,50,100,1
1776,50,50,100,1
1777,50,50,100,1
1778,50,50,100,1
1779,50,50,100,1
1780,50,50,100,1
1781,50,50,100,1
1782,50,50,100,1
1783,50,50,100,1
1784,50,50,100,1
1785,50,50,100,1
1786,50,50,100,1
1787,50,50,100,1
1788,50,50,100,1
1789,50,50,100,1
1790,50,50,100,1
1791,50,50,100,1
1792,50,50,100,1
1793,50,50,100,1
1794,50,50,100,1
1795,50,50,100,1
1796,50,50,100,1
1797,50,50,100,1
1798,50,50,100,1
1799,50,50,100,1
1800,50,50,100,1
1801,50,50,100,1
1802,50,50,100,1
1803,50,50,100,1
1804,50,50,100,1
1805,50,50,100,1
1806,50,50,100,1
1807,50,50,100,1
1808,50,50,100,1
1809,50,50,100,1
1810,50,50,100,1
1811,50,50,100,1
1812,50,50,100,1
1813,50,50,100,1
1814,50,50,100,1
1815,50,50,100,1
1816,50,50,100,1
1817,50,50,100,1
1818,50,50,100,1
1819,50,50,100,1
1820,50,50,100,1
1821,50,50,100,1
1822,50,50,100,1
1823,50,50,100,1
1824,50,50,100,1
1825,50,50,100,1
1826,50,50,100,1
1827,50,50,100,1
1828,50,50,100,1
1829,50,50,100,1
1830,50,50,100,1
1831,50,50,100,1
1832,50,50,100,1
1833,50,50,100,1
1834,50,50,100,1
1835,50,50,100,1
1836,50,50,100,1
1837,50,50,100,1
1838,50,50,100,1
1839,50,50,100,1
1840,50,50,100,1
1841,50,50,100,1
1842,50,50,100,1
1843,50,50,100,1
1844,50,50,100,1
1845,50,50,100,1
1846,50,50,100,1
1847,50,50,100,1
1848,50,50,100,1
1849,50,50,100,1
1850,50,50,100,1
1851,50,50,100,1
1852,50,50,100,1
1853,50,50,100,1
1854,50,50,100,1
1855,50,50,100,1
1856,50,50,100,1
1857,50,50,100,1
1858,50,50,100,1
1859,50,50,100,1
1860,50,50,100,1
1861,50,50,100,1
1862,50,50,100,1
1863,50,50,100,1
1864,50,50,100,1
1865,50,50,100,1
1866,50,50,100,1
1867,50,50,100,1
1868,50,50,100,1
1869,50,50,100,1
1870,50,50,100,1
1871,50,50,100,1
1872,50,50,100,1
1873,50,50,100,1
1874,50,50,100,1
1875,50,50,100,1
1876,50,50,100,1
1877,50,50,100,1
1878,50,50,100,1
1879,50,50,100,1
1880,50,50,100,1
1881,50,50,100,1
1882,50,50,100,1
1883,50,50,100,1
1884,50,50,100,1
1885,50,50,100,1
1886,50,50,100,1
1887,50,50,100,1
1888,50,50,100,1
1889,50,50,100,1
1890,50,50,100,1
1891,50,50,100,1
1892,50,50,100,1
1893,50,50,100,1
1894,50,50,100,1
1895,50,50,100,1
1896,50,50,100,1
1897,50,50,100,1
1898,50,50,100,1
1899,50,50,100,1
1900,50,50,100,1
1901,50,50,100,1
1902,50,50,100,1
1903,50,50,100,1
1904,50,50,100,1
1905,50,50,100,1
1906,50,50,100,1
1907,50,50,100,1
1908,50,50,100,1
1909,50,50,100,1
1910,50,50,100,1
1911,50,50,100,1
1912,50,50,100,1
1913,50,50,100,1
1914,50,50,100,1
1915,50,50,100,1
1916,50,50,100,1
1917,50,50,100,1
1918,50,50,100,1
1919,50,50,100,1
1920,50,50,100,1
1921,50,50,100,1
1922,50,50,100,1
1923,50,50,100,1
1924,50,50,100,1
1925,50,50,100,1
1926,50,50,100,1
1927,50,50,100,1
1928,50,50,100,1
1929,50,50,100,1
1930,50,50,100,1
1931,50,50,100,1
1932,50,50,100,1
1933,50,50,100,1
1934,50,50,100,1
1935,50,50,100,1
1936,50,50,100,1
1937,50,50,100,1
1938,50,50,100,1
1939,50,50,100,1
1940,50,50,100,1
1941,50,50,100,1
1942,50,50,100,1
1943,50,50,100,1
1944,50,50,100,1
1945,50,50,100,1
1946,50,50,100,1
1947,50,50,100,1
1948,50,50,100,1
1949,50,50,100,1
1950,50,50,100,1
1951,50,50,100,1
1952,50,50,100,1
1953,50,50,100,1
1954,50,50,100,1
1955,50,50,100,1
1956,50,50,100,1
1957,50,50,100,1
1958,50,50,100,1
1959,50,50,100,1
1960,50,50,100,1
1961,50,50,100,1
1962,50,50,100,1
1963,50,50,100,1
1964,50,50,100,1
1965,50,50,100,1
1966,50,50,100,1
1967,50,50,100,1
1968,50,50,100,1
1969,50,50,100,1
1970,50,50,100,1
1971,50,50,100,1
1972,50,50,100,1
1973,50,50,100,1
1974,50,50,100,1
1975,50,50,100,1
1976,50,50,100,1
1977,50,50,100,1
1978,50,50,100,1
1979,50,50,100,1
1980,50,50,100,1
1981,50,50,100,1
1982,50,50,100,1
1983,50,50,100,1
1984,50,50,100,1
1985,50,50,100,1
1986,50,50,100,1
1987,50,50,100,1
1988,50,50,100,1
1989,50,50,100,1
1990,50,50,100,1
1991,50,50,100,1
1992,50,50,100,1
1993,50,50,100,1
1994,50,50,100,1
1995,50,50,100,1
1996,50,50,100,1
1997,50,50,100,1
1998,50,50,100,1
1999,50,50,100,1
2000,50,50,100,1
2001,50,50,100,1
2002,50,50,100,1
2003,50,50,100,1
2004,50,50,100,1
2005,50,50,100,1
2006,50,50,100,1
2007,50,50,100,1
2008,50,50,100,1
2009,50,50,100,1
2010,50,50,100,1
2011,50,50,100,1
2012,50,50,100,1
2013,50,50,100,1
2014,50,50,100,1
2015,50,50,100,1
2016,50,50,100,1
2017,50,50,100,1
2018,50,50,100,1
2019,50,50,100,1
2020,50,50,100,1
2021,50,50,100,1
2022,50,50,100,1
2023,50,50,100,1
2024,50,50,100,1
2025,50,50,100,1
2026,50,50,100,1
2027,50,50,100,1
2028,50,50,100,1
2029,50,50,100,1
2030,50,50,100,1
2031,50,50,100,1
2032,50,50,100,1
2033,50,50,100,1
2034,50,50,100,1
2035,50,50,100,1
2036,50,50,100,1
2037,50,50,100,1
2038,50,50,100,1
2039,50,50,100,1
2040,50,50,100,1
2041,50,50,100,1
2042,50,50,100,1
2043,50,50,100,1
2044,50,50,100,1
2045,50,50,100,1
2046,50,50,100,1
2047,50,50,100,1
2048,50,50,100,1
2049,50,50,100,1
2050,50,50,100,1
2051,50,50,100,1
2052,50,50,100,1
2053,50,50,100,1
2054,50,50,100,1
2055,50,50,100,1
2056,50,50,100,1
2057,50,50,100,1
2058,50,50,100,1
2059,50,50,100,1
2060,50,50,100,1
2061,50,50,100,1
2062,50,50,100,1
2063,50,50,100,1
2064,50,50,100,1
2065,50,50,100,1
2066,50,50,100,1
2067,50,50,100,1
2068,50,50,100,1
2069,50,50,100,1
2070,50,50,100,1
2071,50,50,100,1
2072,50,50,100,1
2073,50,50,100,1
2074,50,50,100,1
2075,50,50,100,1
2076,50,50,100,1
2077,50,50,100,1
2078,50,50,100,1
2079,50,50,100,1
2080,50,50,100,1
2081,50,50,100,1
2082,50,50,100,1
2083,50,50,100,1
2084,50,50,100,1
2085,50,50,100,1
2086,50,50,100,1
2087,50,50,100,1
2088,50,50,100,1
2089,50,50,100,1
2090,50,50,100,1
2091,50,50,100,1
2092,50,50,100,1
2093,50,50,100,1
2094,50,50,100,1
2095,50,50,100,1
2096,50,50,100,1
2097,50,50,100,1
2098,50,50,100,1
2099,50,50,100,1
2100,50,50,100,1
2101,50,50,100,1
2102,50,50,100,1
2103,50,50,100,1
2104,50,50,100,1
2105,50,50,100,1
2106,50,50,100,1
2107,50,50,100,1
2108,50,50,100,1
2109,50,50,100,1
2110,50,50,100,1
2111,50,50,100,1
2112,50,50,100,1
2113,50,50,100,1
2114,50,50,100,1
2115,50,50,100,1
2116,50,50,100,1
2117,50,50,100,1
2118,50,50,100,1
2119,50,50,100,1
2120,50,50,100,1
2121,50,50,100,1
2122,50,50,100,1
2123,50,50,100,1
2124,50,50,100,1
2125,50,50,100,1
2126,50,50,100,1
2127,50,50,100,1
2128,50,50,100,1
2129,50,50,100,1
2130,50,50,100,1
2131,50,50,100,1
2132,50,50,100,1
2133,50,50,100,1
2134,50,50,100,1
2135,50,50,100,1
2136,50,50,100,1
2137,50,50,100,1
2138,50,50,100,1
2139,50,50,100,1
2140,50,50,100,1
2141,50,50,100,1
2142,50,50,100,1
2143,50,50,100,1
2144,50,50,100,1
2145,50,50,100,1
2146,50,50,100,1
2147,50,50,100,1
2148,50,50,100,1
2149,50,50,100,1
2150,50,50,100,1
2151,50,50,100,1
2152,50,50,100,1
2153,50,50,100,1
2154,50,50,100,1
2155,50,50,100,1
2156,50,50,100,1
2157,50,50,100,1
2158,50,50,100,1
2159,50,50,100,1
2160,50,50,100,1
2161,50,50,100,1
2162,50,50,100,1
2163,50,50,100,1
2164,50,50,100,1
2165,50,50,100,1
2166,50,50,100,1
2167,50,50,100,1
2168,50,50,100,1
2169,50,50,100,1
2170,50,50,100,1
2171,50,50,100,1
2172,50,50,100,1
2173,50,50,100,1
2174,50,50,100,1
2175,50,50,100,1
2176,50,50,100,1
2177,50,50,100,1
2178,50,50,100,1
2179,50,50,100,1
2180,50,50,100,1
2181,50,50,100,1
2182,50,50,100,1
2183,50,50,100,1
2184,50,50,100,1
2185,50,50,100,1
2186,50,50,100,1
2187,50,50,100,1
2188,50,50,100,1
2189,50,50,100,1
2190,50,50,100,1
2191,50,50,100,1
2192,50,50,100,1
2193,50,50,100,1
2194,50,50,100,1
2195,50,50,100,1
2196,50,50,100,1
2197,50,50,100,1
2198,50,50,100,1
2199,50,50,100,1
2200,50,50,100,1
2201,50,50,100,1
2202,50,50,100,1
2203,50,50,100,1
2204,50,50,100,1
2205,50,50,100,1
2206,50,50,100,1
2207,50,50,100,1
2208,50,50,100,1
2209,50,50,100,1
2210,50,50,100,1
2211,50,50,100,1
2212,50,50,100,1
2213,50,50,100,1
2214,50,50,100,1
2215,50,50,100,1
2216,50,50,100,1
2217,50,50,100,1
2218,50,50,100,1
2219,50,50,100,1
2220,50,50,100,1
2221,50,50,100,1
2222,50,50,100,1
2223,50,50,100,1
2224,50,50,100,1
2225,50,50,100,1
2226,50,50,100,1
2227,50,50,100,1
2228,50,50,100,1
2229,50,50,100,1
2230,50,50,100,1
2231,50,50,100,1
2232,50,50,100,1
2233,50,50,100,1
2234,50,50,100,1
2235,50,50,100,1
2236,50,50,100,1
2237,50,50,100,1
2238,50,50,100,1
2239,50,50,100,1
2240,50,50,100,1
2241,50,50,100,1
2242,50,50,100,1
2243,50,50,100,1
2244,50,50,100,1
2245,50,50,100,1
2246,50,50,100,1
2247,50,50,100,1
2248,50,50,100,1
2249,50,50,100,1
2250,50,50,100,1
2251,50,50,100,1
2252,50,50,100,1
2253,50,50,100,1
2254,50,50,100,1
2255,50,50,100,1
2256,50,50,100,1
2257,50,50,100,1
2258,50,50,100,1
2259,50,50,100,1
2260,50,50,100,1
2261,50,50,100,1
2262,50,50,100,1
2263,50,50,100,1
2264,50,50,100,1
2265,50,50,100,1
2266,50,50,100,1
2267,50,50,100,1
2268,50,50,100,1
2269,50,50,100,1
2270,50,50,100,1
2271,50,50,100,1
2272,50,50,100,1
2273,50,50,100,1
2274,50,50,100,1
2275,50,50,100,1
2276,50,50,100,1
2277,50,50,100,1
2278,50,50,100,1
2279,50,50,100,1
2280,50,50,100,1
2281,50,50,100,1
2282,50,50,100,1
2283,50,50,100,1
2284,50,50,100,1
2285,50,50,100,1
2286,50,50,100,1
2287,50,50,100,1
2288,50,50,100,1
2289,50,50,100,1
2290,50,50,100,1
2291,50,50,100,1
2292,50,50,100,1
2293,50,50,100,1
2294,50,50,100,1
2295,50,50,100,1
2296,50,50,100,1
2297,50,50,100,1
2298,50,50,100,1
2299,50,50,100,1
2300,50,50,100,1
2301,50,50,100,1
2302,50,50,100,1
2303,50,50,100,1
2304,50,50,100,1
2305,50,50,100,1
2306,50,50,100,1
2307,50,50,100,1
2308,50,50,100,1
2309,50,50,100,1
2310,50,50,100,1
2311,50,50,100,1
2312,50,50,100,1
2313,50,50,100,1
2314,50,50,100,1
2315,50,50,100,1
2316,50,50,100,1
2317,50,50,100,1
2318,50,50,100,1
2319,50,50,100,1
2320,50,50,100,1
2321,50,50,100,1
2322,50,50,100,1
2323,50,50,100,1
2324,50,50,100,1
2325,50,50,100,1
2326,50,50,100,1
2327,50,50,100,1
2328,50,50,100,1
2329,50,50,100,1
2330,50,50,100,1
2331,50,50,100,1
2332,50,50,100,1
2333,50,50,100,1
2334,50,50,100,1
2335,50,50,100,1
2336,50,50,100,1
2337,50,50,100,1
2338,50,50,100,1
2339,50,50,100,1
2340,50,50,100,1
2341,50,50,100,1
2342,50,50,100,1
2343,50,50,100,1
2344,50,50,100,1
2345,50,50,100,1
2346,50,50,100,1
2347,50,50,100,1
2348,50,50,100,1
2349,50,50,100,1
2350,50,50,100,1
2351,50,50,100,1
2352,50,50,100,1
2353,50,50,100,1
2354,50,50,100,1
2355,50,50,100,1
2356,50,50,100,1
2357,50,50,100,1
2358,50,50,100,1
2359,50,50,100,1
2360,50,50,100,1
2361,50,50,100,1
2362,50,50,100,1
2363,50,50,100,1
2364,50,50,100,1
2365,50,50,100,1
2366,50,50,100,1
2367,50,50,100,1
2368,50,50,100,1
2369,50,50,100,1
2370,50,50,100,1
2371,50,50,100,1
2372,50,50,100,1
2373,50,50,100,1
2374,50,50,100,1
2375,50,50,100,1
2376,50,50,100,1
2377,50,50,100,1
2378,50,50,100,1
2379,50,50,100,1
2380,50,50,100,1
2381,50,50,100,1
2382,50,50,100,1
2383,50,50,100,1
2384,50,50,100,1
2385,50,50,100,1
2386,50,50,100,1
2387,50,50,100,1
2388,50,50,100,1
2389,50,50,100,1
2390,50,50,100,1
2391,50,50,100,1
2392,50,50,100,1
2393,50,50,100,1
2394,50,50,100,1
2395,50,50,100,1
2396,50,50,100,1
2397,50,50,100,1
2398,50,50,100,1
2399,50,50,100,1
2400,50,50,100,1
2401,50,50,100,1
2402,50,50,100,1
2403,50,50,100,1
2404,50,50,100,1
2405,50,50,100,1
2406,50,50,100,1
2407,50,50,100,1
2408,50,50,100,1
2409,50,50,100,1
2410,50,50,100,1
2411,50,50,100,1
2412,50,50,100,1
2413,50,50,100,1
2414,50,50,100,1
2415,50,50,100,1
2416,50,50,100,1
2417,50,50,100,1
2418,50,50,100,1
2419,50,50,100,1
2420,50,50,100,1
2421,50,50,100,1
2422,50,50,100,1
2423,50,50,100,1
2424,50,50,100,1
2425,50,50,100,1
2426,50,50,100,1
2427,50,50,100,1
2428,50,50,100,1
2429,50,50,100,1
2430,50,50,100,1
2431,50,50,100,1
2432,50,50,100,1
2433,50,50,100,1
2434,50,50,100,1
2435,50,50,100,1
2436,50,50,100,1
2437,50,50,100,1
2438,50,50,100,1
2439,50,50,100,1
2440,50,50,100,1
2441,50,50,100,1
2442,50,50,100,1
2443,50,50,100,1
2444,50,50,100,1
2445,50,50,100,1
2446,50,50,100,1
2447,50,50,100,1
2448,50,50,100,1
2449,50,50,100,1
2450,50,50,100,1
2451,50,50,100,1
2452,50,50,100,1
2453,50,50,100,1
2454,50,50,100,1
2455,50,50,100,1
2456,50,50,100,1
2457,50,50,100,1
2458,50,50,100,1
2459,50,50,100,1
2460,50,50,100,1
2461,50,50,100,1
2462,50,50,100,1
2463,50,50,100,1
2464,50,50,100,1
2465,50,50,100,1
2466,50,50,100,1
2467,50,50,100,1
2468,50,50,100,1
2469,50,50,100,1
2470,50,50,100,1
2471,50,50,100,1
2472,50,50,100,1
2473,50,50,100,1
2474,50,50,100,1
2475,50,50,100,1
2476,50,50,100,1
2477,50,50,100,1
2478,50,50,100,1
2479,50,50,100,1
2480,50,50,100,1
2481,50,50,100,1
2482,50,50,100,1
2483,50,50,100,1
2484,50,50,100,1
2485,50,50,100,1
2486,50,50,100,1
2487,50,50,100,1
2488,50,50,100,1
2489,50,50,100,1
2490,50,50,100,1
2491,50,50,100,1
2492,50,50,100,1
2493,50,50,100,1
2494,50,50,100,1
2495,50,50,100,1
2496,50,50,100,1
2497,50,50,100,1
2498,50,50,100,1
2499,50,50,100,1
2500,50,50,100,1
2501,50,50,100,1
2502,50,50,100,1
2503,50,50,100,1
2504,50,50,100,1
2505,50,50,100,1
2506,50,50,100,1
2507,50,50,100,1
2508,50,50,100,1
2509,50,50,100,1
2510,50,50,100,1
2511,50,50,100,1
2512,50,50,100,1
2513,50,50,100,1
2514,50,50,100,1
2515,50,50,100,1
2516,50,50,100,1
2517,50,50,100,1
2518,50,50,100,1
2519,50,50,100,1
2520,50,50,100,1
2521,50,50,100,1
2522,50,50,100,1
2523,50,50,100,1
2524,50,50,100,1
2525,50,50,100,1
2526,50,50,100,1
2527,50,50,100,1
2528,50,50,100,1
2529,50,50,100,1
2530,50,50,100,1
2531,50,50,100,1
2532,50,50,100,1
2533,50,50,100,1
2534,50,50,100,1
2535,50,50,100,1
2536,50,50,100,1
2537,50,50,100,1
2538,50,50,100,1
2539,50,50,100,1
2540,50,50,100,1
2541,50,50,100,1
2542,50,50,100,1
2543,50,50,100,1
2544,50,50,100,1
2545,50,50,100,1
2546,50,50,100,1
2547,50,50,100,1
2548,50,50,100,1
2549,50,50,100,1
2550,50,50,100,1
2551,50,50,100,1
2552,50,50,100,1
2553,50,50,100,1
2554,50,50,100,1
2555,50,50,100,1
2556,50,50,100,1
2557,50,50,100,1
2558,50,50,100,1
2559,50,50,100,1
2560,50,50,100,1
2561,50,50,100,1
2562,50,50,100,1
2563,50,50,100,1
2564,50,50,100,1
2565,50,50,100,1
2566,50,50,100,1
2567,50,50,100,1
2568,50,50,100,1
2569,50,50,100,1
2570,50,50,100,1
2571,50,50,100,1
2572,50,50,100,1
2573,50,50,100,1
2574,50,50,100,1
2575,50,50,100,1
2576,50,50,100,1
2577,50,50,100,1
2578,50,50,100,1
2579,50,50,100,1
2580,50,50,100,1
2581,50,50,100,1
2582,50,50,100,1
2583,50,50,100,1
2584,50,50,100,1
2585,50,50,100,1
2586,50,50,100,1
2587,50,50,100,1
2588,50,50,100,1
2589,50,50,100,1
2590,50,50,100,1
2591,50,50,100,1
2592,50,50,100,1
2593,50,50,100,1
2594,50,50,100,1
2595,50,50,100,1
2596,50,50,100,1
2597,50,50,100,1
2598,50,50,100,1
2599,50,50,100,1
2600,50,50,100,1
2601,50,50,100,1
2602,50,50,100,1
2603,50,50,100,1
2604,50,50,100,1
2605,50,50,100,1
2606,50,50,100,1
2607,50,50,100,1
2608,50,50,100,1
2609,50,50,100,1
2610,50,50,100,1
2611,50,50,100,1
2612,50,50,100,1
2613,50,50,100,1
2614,50,50,100,1
2615,50,50,100,1
2616,50,50,100,1
2617,50,50,100,1
2618,50,50,100,1
2619,50,50,100,1
2620,50,50,100,1
2621,50,50,100,1
2622,50,50,100,1
2623,50,50,100,1
2624,50,50,100,1
2625,50,50,100,1
2626,50,50,100,1
2627,50,50,100,1
